,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,quality,score1,score2,winner
182,SF,DTX,1639.517,1248.304,0.9325271601265632,0.0674728398734367,1638.55338049,1250.43243502,0.946981530115,0.053018469885,5.0,48,21,0
183,GB,DET,1407.981,1522.034,0.4298724020939815,0.5701275979060185,1402.36588814,1520.14514073,0.450611874748,0.549388125252,32.0,17,52,1
184,GB,PHI,1377.844,1505.611,0.4106410619111269,0.5893589380888731,1370.34039454,1510.97606028,0.29581054802,0.70418945198,4.0,12,10,0
185,ARI,NYG,1477.449,1637.367,0.3667019133084862,0.6332980866915138,1476.59128206,1636.39696247,0.372466124551,0.6275338754490001,78.0,6,28,1
186,SF,CHI,1643.241,1464.693,0.8024971019112159,0.197502898088784,1641.39073385,1465.30995491,0.81010139475,0.18989860525,74.0,17,20,1
187,WSH,PIT,1444.65,1453.419,0.5802236725775384,0.4197763274224616,1441.48329199,1461.65398714,0.500732724002,0.499267275998,20.0,23,24,1
188,DET,CLE,1552.171,1688.737,0.3984405625118184,0.6015594374881816,1552.17063433,1678.03981003,0.396106070451,0.603893929549,93.0,17,6,0
189,LAR,DTX,1561.676,1244.58,0.900206522792608,0.0997934772073919,1566.84358675,1247.59508166,0.912786877918,0.087213122082,7.0,42,20,0
190,CLE,ARI,1657.835,1455.405,0.8233848776711858,0.1766151223288141,1646.84773987,1453.99468461,0.795585919616,0.204414080384,73.0,28,13,0
191,DTX,LAR,1239.248,1567.008,0.1805585056327665,0.8194414943672335,1243.02161649,1571.41705191,0.176335215477,0.823664784523,2.0,6,27,1
192,PHI,WSH,1492.281,1436.396,0.6672714622476431,0.3327285377523569,1494.56395827,1434.63191833,0.648098366274,0.351901633726,20.0,38,20,0
193,PIT,DET,1461.674,1583.073,0.419540798285953,0.5804592017140471,1468.5053608,1583.36270449,0.420617902925,0.579382097075,62.0,6,31,1
194,NYG,SF,1659.412,1618.221,0.648233765943876,0.3517662340561239,1658.99355992,1615.91563616,0.709466132702,0.290533867298,93.0,23,14,0
195,CHI,GB,1489.713,1391.173,0.7193847694748695,0.2806152305251305,1490.7850526,1386.75249655,0.658471611972,0.341528388028,20.0,28,41,1
196,CHI,LAR,1448.694,1576.98,0.4099182104666858,0.5900817895333141,1454.08382169,1581.20552917,0.345100532216,0.654899467784,58.0,24,40,1
197,WSH,SF,1417.822,1602.768,0.3339297110840503,0.6660702889159498,1414.60920502,1603.37277957,0.349000393986,0.650999606014,36.0,17,23,1
198,DET,DTX,1609.727,1229.276,0.92852317578582,0.07147682421418,1610.28192196,1233.23313923,0.940211770564,0.059788229436,3.0,43,13,0
199,NYG,GB,1674.866,1432.193,0.8545954272375564,0.1454045727624435,1671.53641651,1423.45372746,0.907055890942,0.0929441090579999,45.0,3,17,1
200,CLE,PIT,1666.567,1435.019,0.8464555398872102,0.1535444601127897,1657.10194121,1441.58614333,0.826457332524,0.173542667476,71.0,29,28,0
201,PHI,ARI,1510.854,1446.673,0.6777881685028719,0.322211831497128,1514.58667157,1443.74048327,0.652069790593,0.347930209407,38.0,10,7,0
202,GB,DTX,1486.004,1225.194,0.8670949039044278,0.1329050960955722,1483.3366141,1229.84297718,0.900576851564,0.0994231484359999,0.0,42,14,0
203,CLE,PHI,1668.443,1519.292,0.774299919445508,0.2257000805544919,1659.23773932,1524.01833704,0.771956105874,0.228043894126,85.0,20,28,1
204,WSH,NYG,1405.498,1621.054,0.2959476771834339,0.704052322816566,1401.81457571,1611.65352987,0.273802151655,0.726197848345,45.0,10,14,1
205,PIT,ARI,1433.143,1438.234,0.5853715427226308,0.4146284572773692,1439.45034522,1434.30881781,0.669958884373,0.330041115627,13.0,17,14,0
206,LAR,SF,1599.558,1615.092,0.5707101634200056,0.4292898365799944,1599.21954919,1616.16740888,0.60544623375,0.39455376625,96.0,35,9,0
207,CHI,DET,1426.116,1613.81,0.3304205838925016,0.6695794161074984,1436.06980167,1613.67208401,0.276064613962,0.723935386038,51.0,24,23,0
208,DET,GB,1603.979,1493.8,0.7327091396644528,0.2672908603355471,1602.82883208,1489.06235179,0.803152149077,0.1968478509229999,51.0,48,24,0
209,DTX,CHI,1217.398,1435.946,0.2923716334266648,0.7076283665733352,1224.11723949,1446.91305361,0.259945385171,0.7400546148289999,0.0,27,23,0
210,PIT,NYG,1444.335,1629.97,0.3330481274649288,0.6669518725350712,1448.11991414,1619.80105774,0.34726048214,0.65273951786,65.0,63,7,0
211,WSH,CLE,1396.582,1630.747,0.2741253181327632,0.7258746818672368,1393.66704784,1621.27491096,0.24766431697,0.75233568303,43.0,24,48,1
212,ARI,PHI,1427.043,1556.988,0.4076102160377973,0.5923897839622028,1425.63924888,1561.9811654,0.440082594229,0.559917405771,45.0,28,22,0
213,SF,LAR,1587.417,1627.233,0.5361793478801049,0.4638206521198951,1591.43636194,1623.95059613,0.427936534894,0.5720634651059999,92.0,21,34,1
214,PHI,DTX,1533.232,1241.885,0.8860787314542028,0.1139212685457972,1540.07465227,1250.09785299,0.89306581453,0.10693418547,2.0,38,21,0
215,LAR,GB,1655.861,1477.862,0.8019957299979199,0.1980042700020801,1646.48038717,1477.70336464,0.804088505202,0.1959114947979999,87.0,45,27,0
216,SF,PIT,1558.789,1501.394,0.6691985057813237,0.3308014942186763,1568.90657091,1503.30916884,0.664855583666,0.335144416334,72.0,7,24,1
217,ARI,CLE,1450.799,1647.135,0.3195086444191463,0.6804913555808537,1447.54576202,1635.65880024,0.335117238164,0.664882761836,73.0,0,10,1
218,DET,CHI,1619.918,1411.46,0.8283745307791955,0.1716254692208044,1614.18781922,1420.93244011,0.827986791114,0.172013208886,52.0,45,21,0
219,NYG,WSH,1572.911,1380.195,0.8151055586242943,0.1848944413757056,1564.61180304,1379.28315856,0.793355250328,0.2066447496719999,23.0,17,27,1
220,DET,DTX,1629.745,1236.217,0.9333608311708504,0.0666391688291495,1624.0628211,1244.69720131,0.942311770065,0.057688229935,9.0,41,6,0
221,NYG,CLE,1528.633,1661.595,0.4034234717321053,0.5965765282678948,1522.39179525,1650.8288763,0.390965652311,0.609034347689,87.0,37,34,0
222,CHI,ARI,1401.632,1436.34,0.543483565931988,0.456516434068012,1411.05743822,1432.37568596,0.534876299452,0.465123700548,14.0,10,7,0
223,WSH,PHI,1424.472,1538.899,0.429344840470677,0.570655159529323,1421.50316636,1545.47530395,0.409433033415,0.590566966585,38.0,27,21,0
224,SF,GB,1517.825,1467.361,0.6603073595766215,0.3396926404233785,1528.08323882,1467.09821802,0.744108240693,0.255891759307,29.0,24,14,0
225,LAR,PIT,1666.361,1542.357,0.7480038814573065,0.2519961185426935,1657.08553379,1544.13250092,0.662411109131,0.337588890869,86.0,28,14,0
226,DET,LAR,1633.697,1678.93,0.5284163457753825,0.4715836542246174,1627.44866549,1675.05975047,0.492353586949,0.507646413051,99.0,31,21,0
227,CLE,DET,1644.527,1656.112,0.5762703945822722,0.4237296054177277,1633.18682392,1652.55697352,0.598828938908,0.4011710610919999,98.0,7,17,1
228,GB,CLE,1469.588,1579.135,0.4362407213405048,0.5637592786594952,1472.28542294,1570.64790175,0.441772636519,0.558227363481,61.0,0,27,1
229,DET,PIT,1624.624,1521.526,0.7246508197670914,0.2753491802329085,1623.18129654,1519.10552283,0.717653691328,0.2823463086719999,82.0,38,21,0
230,SF,PHI,1523.869,1512.453,0.6082318322196086,0.3917681677803913,1527.83554829,1516.23361289,0.605491077525,0.394508922475,58.0,31,21,0
231,IND,CHI,1300.0,1444.412,0.3876663614382209,0.612333638561779,1300.0,1450.87279888,0.331251544779,0.668748455221,1.0,13,9,0
232,LAR,NYG,1606.01,1532.134,0.6898535061452346,0.3101464938547654,1601.63429496,1528.35589842,0.705238769188,0.294761230812,81.0,21,7,0
233,ARI,WSH,1450.903,1466.461,0.5706763150784729,0.429323684921527,1448.08261724,1465.08536732,0.571747583449,0.428252416551,20.0,13,24,1
234,PHI,WSH,1494.296,1495.475,0.5908265182367144,0.4091734817632856,1497.70468433,1494.2206912,0.522252859584,0.4777471404159999,57.0,21,21,1
235,IND,DET,1320.448,1639.412,0.1881716571206102,0.8118283428793898,1322.79771624,1638.50791827,0.143413115488,0.8565868845119999,22.0,17,27,1
236,PIT,NYG,1506.739,1516.334,0.5790651246440225,0.4209348753559775,1503.7789011,1512.65946545,0.577335320275,0.422664679725,53.0,24,14,0
237,SF,LAR,1542.027,1621.811,0.4787369455321156,0.5212630544678845,1546.36447684,1617.33072792,0.454546235021,0.545453764979,86.0,31,30,0
238,ARI,CLE,1421.889,1607.631,0.3329113242522566,0.6670886757477434,1418.94729336,1599.74903052,0.298558807031,0.701441192969,50.0,7,27,1
239,GB,CHI,1441.093,1423.963,0.6160411278499146,0.3839588721500854,1443.18429418,1428.07508264,0.619054545165,0.380945454835,15.0,13,17,1
240,CLE,PHI,1626.847,1491.526,0.7600840509910636,0.2399159490089364,1617.07569291,1496.79946793,0.759198276338,0.240801723662,80.0,37,13,0
241,CHI,IND,1444.562,1312.358,0.7567967991162137,0.2432032008837863,1448.62295211,1316.68183875,0.759382110579,0.240617889421,2.0,14,16,1
242,WSH,NYG,1498.245,1496.642,0.594692321735036,0.405307678264964,1495.1259076,1492.80030468,0.559306005778,0.4406939942219999,40.0,13,9,0
243,GB,LAR,1420.494,1614.535,0.3223878593561768,0.6776121406438231,1422.63642471,1609.91555663,0.235430435403,0.764569564597,41.0,20,38,1
244,DET,SF,1647.502,1549.302,0.7189894998236095,0.2810105001763905,1644.62379576,1553.77964813,0.71578639744,0.2842136025599999,89.0,24,21,0
245,PIT,ARI,1526.43,1402.673,0.747735777360852,0.252264222639148,1523.63806187,1401.62063096,0.757490468409,0.2425095315909999,25.0,31,28,0
246,PHI,PIT,1477.37,1532.871,0.5136667547754261,0.4863332452245739,1482.16940893,1529.83875579,0.515008706068,0.484991293932,54.0,23,7,0
247,NYG,ARI,1483.979,1396.231,0.7066746906035931,0.2933253093964069,1478.92004937,1395.41993705,0.694937976999,0.305062023001,15.0,21,7,0
248,DET,LAR,1654.755,1632.469,0.6230369385580549,0.3769630614419451,1652.09172391,1622.73903378,0.598970742147,0.401029257853,97.0,19,31,1
249,WSH,CLE,1510.908,1641.004,0.4074003460379588,0.5925996539620412,1509.00616291,1631.70575192,0.344165157033,0.655834842967,82.0,14,30,1
250,CHI,SF,1426.296,1542.049,0.4274756956496608,0.5725243043503392,1430.27096612,1546.31171998,0.475022684067,0.524977315933,27.0,28,35,1
251,GB,IND,1402.561,1330.624,0.6874603334936724,0.3125396665063276,1409.81294756,1335.03382474,0.710767360635,0.289232639365,2.0,37,14,0
252,PIT,GB,1505.432,1421.262,0.7023872082928564,0.2976127917071436,1502.80794158,1427.17964576,0.752438416394,0.247561583606,18.0,31,14,0
253,SF,DET,1559.426,1621.474,0.5042481672703373,0.4957518327296627,1566.1794835,1620.89322218,0.447300458846,0.552699541154,81.0,10,14,1
254,ARI,PHI,1381.376,1504.809,0.4166921512093617,0.5833078487906382,1379.8335383,1509.20022314,0.419541831109,0.580458168891,20.0,17,56,1
255,NYG,CLE,1498.835,1663.425,0.3604789152800151,0.6395210847199849,1494.50644811,1650.33400148,0.308682751244,0.691317248756,83.0,0,7,1
256,IND,WSH,1311.922,1488.486,0.3447462314177344,0.6552537685822656,1317.66712654,1490.37791334,0.320252083212,0.6797479167880001,4.0,27,17,0
257,LAR,CHI,1665.75,1408.919,0.864433039848953,0.1355669601510469,1653.93753551,1410.40320261,0.868647438963,0.131352561037,63.0,38,24,0
258,IND,GB,1345.026,1405.15,0.5070166674085359,0.4929833325914641,1352.31771124,1413.65394199,0.456702702534,0.543297297466,2.0,24,35,1
259,CLE,WSH,1677.768,1455.383,0.8394741967959993,0.1605258032040006,1662.33859702,1455.72732864,0.804837410833,0.195162589167,86.0,27,3,0
260,SF,CHI,1543.173,1402.513,0.765643666717459,0.234356333282541,1552.19588894,1403.97933581,0.775413737441,0.224586262559,35.0,24,14,0
261,PIT,PHI,1521.544,1534.756,0.5739818175696334,0.4260181824303666,1516.33364534,1539.88083033,0.540523425564,0.459476574436,64.0,7,35,1
262,ARI,NYG,1351.429,1484.492,0.4032835516668692,0.5967164483331309,1349.15293112,1482.50185257,0.425632793196,0.574367206804,10.0,20,23,1
263,LAR,DET,1672.156,1637.726,0.6393087279082087,0.3606912720917913,1660.3614023,1634.87681674,0.651216426571,0.348783573429,98.0,37,24,0
264,DET,IND,1619.512,1319.772,0.8908654826409838,0.1091345173590162,1616.81547354,1329.74499825,0.829697112255,0.170302887745,10.0,17,7,0
265,LAR,SF,1690.37,1553.452,0.7617564548289033,0.2382435451710967,1678.4227455,1561.87645107,0.743299159137,0.256700840863,96.0,27,31,1
266,PHI,NYG,1574.343,1495.338,0.6961348588189331,0.3038651411810669,1577.23756338,1494.06580281,0.731208841234,0.268791158766,64.0,30,7,0
267,CHI,GB,1392.235,1430.404,0.5385363353076708,0.4614636646923292,1394.29877369,1436.22665499,0.524285211817,0.4757147881829999,12.0,21,21,1
268,WSH,ARI,1446.243,1340.583,0.7275837588491854,0.2724162411508146,1444.45997668,1337.58898088,0.760606256553,0.239393743447,8.0,28,17,0
269,CLE,PIT,1686.908,1481.957,0.8254853567690212,0.1745146432309787,1673.60594899,1478.97691229,0.834160705269,0.165839294731,84.0,34,16,0
270,CLE,SF,1696.062,1580.45,0.7387894627022661,0.2612105372977339,1682.21455864,1588.21242735,0.717784154944,0.2822158450559999,98.0,23,21,0
271,WSH,CHI,1458.807,1391.06,0.6822547494854467,0.3177452505145532,1455.3268112,1393.49248208,0.700087830528,0.2999121694719999,21.0,24,27,1
272,NYG,PIT,1477.211,1472.803,0.5985782321240862,0.4014217678759137,1478.37027621,1470.36830263,0.588301268773,0.4116987312269999,29.0,10,14,1
273,PHI,IND,1592.471,1315.283,0.8775888206111491,0.1224111793888509,1592.93308998,1322.77801927,0.904716887081,0.095283112919,18.0,45,14,0
274,GB,DET,1431.579,1624.001,0.3244271481623786,0.6755728518376214,1437.03294659,1623.78245251,0.256615021097,0.743384978903,48.0,7,14,1
275,ARI,LAR,1328.019,1663.372,0.1741815269842211,0.8258184730157789,1326.72214636,1652.08676922,0.15913348725,0.84086651275,33.0,24,24,1
276,PHI,ARI,1599.813,1337.956,0.8677879298999532,0.1322120701000467,1598.65582598,1337.06408164,0.886339172879,0.113660827121,29.0,38,0,0
277,PIT,CLE,1492.698,1701.366,0.30427565237123,0.69572434762877,1489.77976741,1688.00210445,0.261232868652,0.738767131348,86.0,16,20,1
278,NYG,WSH,1457.315,1438.676,0.6180937030580708,0.3819062969419292,1458.95881144,1434.51658016,0.560684947778,0.4393150522219999,27.0,21,24,1
279,IND,LAR,1307.94,1653.435,0.165942775132334,0.8340572248676659,1317.05528327,1641.74483395,0.162196838843,0.837803161157,22.0,13,21,1
280,GB,SF,1418.826,1575.146,0.371524980530457,0.628475019469543,1426.96355969,1582.42488153,0.343122825562,0.656877174438,56.0,7,37,1
281,CHI,DET,1411.19,1636.755,0.2840853085352263,0.7159146914647737,1414.30271312,1633.85183941,0.29076147054,0.70923852946,58.0,16,20,1
282,DET,GB,1645.278,1394.326,0.8604179805156439,0.1395820194843561,1642.56991029,1404.85618296,0.875048126554,0.124951873446,45.0,34,15,0
283,IND,SF,1301.472,1599.645,0.2071400136970003,0.7928599863029997,1310.98757484,1604.53225827,0.170892016253,0.829107983747,21.0,21,38,1
284,PIT,WSH,1483.504,1456.49,0.629407345443915,0.370592654556085,1482.07471564,1450.30289092,0.51125217948,0.48874782052,27.0,9,17,1
285,CHI,LAR,1402.668,1659.903,0.2485064895927709,0.751493510407229,1405.58464224,1647.81254238,0.257238271192,0.742761728808,58.0,24,21,0
286,CLE,ARI,1710.56,1329.522,0.9287471113026088,0.0712528886973912,1695.70715622,1329.79496275,0.935097807984,0.064902192016,44.0,27,16,0
287,NYG,PHI,1439.501,1608.248,0.354980946811024,0.645019053188976,1443.17250067,1605.92494487,0.321940090154,0.6780599098460001,62.0,37,28,0
288,LAR,IND,1637.072,1290.645,0.914382885178114,0.0856171148218859,1625.01733508,1302.24685483,0.910825860613,0.089174139387,21.0,45,2,0
289,SF,GB,1610.472,1387.013,0.8403055781279299,0.15969442187207,1613.27297828,1398.24076861,0.88204835903,0.11795164097,45.0,48,14,0
290,WSH,PHI,1485.357,1577.073,0.4616281840944472,0.5383718159055528,1473.00448513,1572.87622828,0.467795383414,0.5322046165859999,69.0,10,0,0
291,ARI,PIT,1326.577,1454.638,0.410231537778693,0.5897684622213071,1327.17658644,1459.37312144,0.461618501855,0.538381498145,2.0,17,21,1
292,DET,CHI,1652.59,1425.499,0.84309127456254,0.15690872543746,1649.18532464,1428.37984954,0.824883923557,0.1751160764429999,67.0,13,7,0
293,CLE,NYG,1713.504,1470.675,0.8547069800760954,0.1452930199239046,1698.32553253,1476.22121726,0.684492214552,0.3155077854479999,66.0,62,14,0
294,LAR,GB,1642.531,1376.974,0.8702125129200055,0.1297874870799945,1630.90339532,1390.88177378,0.862154909322,0.137845090678,52.0,33,17,0
295,WSH,PIT,1511.493,1467.475,0.6519355524050551,0.3480644475949449,1498.54857278,1473.92111708,0.693535517466,0.306464482534,34.0,13,14,1
296,PHI,CLE,1550.937,1723.425,0.3500656461951357,0.6499343538048643,1547.33214062,1719.0038587,0.313141621674,0.686858378326,96.0,42,27,0
297,CHI,ARI,1420.108,1313.74,0.7283908112062497,0.2716091887937503,1422.33916252,1312.62859079,0.724766129992,0.275233870008,2.0,17,24,1
298,SF,IND,1620.511,1285.186,0.9092454065361036,0.0907545934638964,1620.63197311,1296.3607946,0.930508691528,0.069491308472,18.0,45,14,0
299,NYG,DET,1460.754,1657.981,0.3183945145514533,0.6816054854485467,1455.5428911,1655.22601166,0.315834310343,0.684165689657,72.0,16,27,1
300,DET,CLE,1672.908,1685.533,0.5748078766339593,0.4251921233660407,1669.97328415,1678.20629281,0.545981797159,0.454018202841,99.0,17,16,0
301,PHI,CLE,1560.885,1621.517,0.5062857261374583,0.4937142738625417,1560.41980434,1616.36906977,0.473090435948,0.5269095640520001,86.0,28,10,0
302,GB,PIT,1415.387,1486.323,0.4914582404117729,0.5085417595882271,1424.31100753,1491.10635137,0.488149877529,0.5118501224709999,25.0,20,21,1
303,DET,CHI,1620.777,1426.504,0.8164525173898368,0.1835474826101631,1619.08398154,1428.09661546,0.816430378518,0.1835696214819999,54.0,48,23,0
304,IND,LAR,1354.909,1600.95,0.2607342509558301,0.7392657490441699,1363.25456702,1593.54577186,0.25123781186,0.74876218814,30.0,0,48,1
305,ARI,NYG,1399.395,1465.552,0.4983349493095713,0.5016650506904287,1398.54855341,1462.19707907,0.497230930092,0.5027690699080001,15.0,10,41,1
306,SF,WSH,1585.555,1502.99,0.7004522631129068,0.2995477368870932,1584.74061145,1493.87344188,0.740790521624,0.2592094783759999,68.0,41,7,0
307,IND,NYG,1336.158,1500.076,0.3613711797965275,0.6386288202034724,1345.45981481,1496.18165369,0.346469770266,0.653530229734,10.0,20,14,0
308,PIT,WSH,1493.117,1483.029,0.6064087366945096,0.3935912633054904,1497.84224487,1476.36201611,0.635366817748,0.364633182252,42.0,37,7,0
309,GB,CHI,1408.592,1415.805,0.5824037093425974,0.4175962906574025,1417.57511402,1417.33944543,0.54142608528,0.45857391472,16.0,3,10,1
310,LAR,SF,1619.701,1605.516,0.6120234030684777,0.3879765969315223,1611.34052407,1602.25203722,0.594140603766,0.405859396234,94.0,24,24,1
311,ARI,PHI,1364.871,1589.902,0.2847109060338168,0.7152890939661831,1364.56397879,1590.57423827,0.274491158028,0.7255088419719999,30.0,16,35,1
312,PHI,PIT,1605.804,1519.257,0.705239574519395,0.294760425480605,1605.71466432,1521.64714031,0.672701928415,0.327298071585,81.0,24,22,0
313,DET,LAR,1631.476,1616.285,0.6133975854509885,0.3866024145490114,1629.84115158,1608.18175558,0.542125274285,0.457874725715,88.0,21,3,0
314,CLE,ARI,1592.501,1348.969,0.8552088018270293,0.1447911981729707,1586.21463583,1349.42355275,0.875255547329,0.1247444526709999,24.0,31,7,0
315,WSH,NYG,1456.889,1474.051,0.5684126343427126,0.4315873656572874,1452.55712068,1469.26046229,0.559395620115,0.440604379885,29.0,21,51,1
316,CHI,IND,1440.68,1362.182,0.6955171464702419,0.3044828535297581,1439.64737034,1372.38100622,0.722718874256,0.277281125744,7.0,28,9,0
317,GB,SF,1383.717,1608.933,0.2844940789485699,0.7155059210514301,1395.26718911,1605.41080571,0.452725724242,0.547274275758,18.0,17,23,1
318,DET,IND,1653.442,1345.056,0.8956110685133332,0.1043889314866668,1656.23624036,1357.41223984,0.862676629686,0.137323370314,28.0,35,0,0
319,WSH,PHI,1416.983,1611.863,0.321333704800192,0.6786662951998079,1413.63742254,1612.51149421,0.30596851097,0.69403148903,48.0,21,49,1
320,GB,LAR,1373.397,1594.319,0.2895523443347767,0.7104476556652233,1378.53860359,1581.7866668,0.28638271479,0.71361728521,32.0,35,17,0
321,CHI,SF,1457.806,1619.253,0.3646603046399955,0.6353396953600045,1454.61613671,1622.13939123,0.334703245509,0.665296754491,75.0,24,31,1
322,NYG,ARI,1513.957,1340.795,0.7975369358197592,0.2024630641802408,1508.18016042,1342.26143015,0.809670854666,0.190329145334,13.0,31,17,0
323,PIT,CLE,1513.198,1600.676,0.4676966157203358,0.5323033842796643,1514.85031042,1593.37675844,0.469522398627,0.5304776013729999,79.0,55,27,0
324,PIT,PHI,1549.416,1632.297,0.4742898680552858,0.5257101319447142,1550.43263733,1631.80211121,0.48586073259,0.51413926741,91.0,17,7,0
